entityName,metricName,timestamp,value,,entityName,metricName,timestamp,value
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:30:43.473Z,1.783333333,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:30:43.473Z,1.266666667
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:31:43.473Z,0.15,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:31:43.473Z,0.833333333
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:32:43.473Z,2.55,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:32:43.473Z,0.516666667
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:33:43.474Z,0.4,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:33:43.474Z,2.766666667
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:34:43.474Z,0.016666667,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:34:43.474Z,2.816666667
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:35:43.474Z,3.383333333,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:35:43.474Z,2.633333333
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:36:43.474Z,0.683333333,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:36:43.474Z,1.716666667
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:37:43.474Z,0.2,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:37:43.474Z,2.2
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:38:43.475Z,0.45,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:38:43.475Z,1.85
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:39:43.475Z,0.25,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:39:43.475Z,2.283333333
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:40:43.476Z,0.4,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:40:43.476Z,1.55
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:41:43.476Z,0.033333333,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:41:43.476Z,2.066666667
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:42:43.476Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:42:43.476Z,1.75
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:43:43.476Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:43:43.476Z,2.2
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:44:43.477Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:44:43.477Z,2.516666667
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:45:43.477Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:45:43.477Z,2.833333333
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:46:43.477Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:46:43.477Z,2.266666667
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:47:43.477Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:47:43.477Z,2.116666667
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:48:43.477Z,0.15,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:48:43.477Z,2.283333333
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:49:43.477Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:49:43.477Z,2.566666667
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:50:43.477Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:50:43.477Z,2.55
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:51:43.477Z,0.016666667,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:51:43.477Z,2.05
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:52:43.478Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:52:43.478Z,2.266666667
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:53:43.479Z,0.133333333,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:53:43.479Z,2.55
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:54:43.479Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:54:43.479Z,2.35
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:55:43.479Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:55:43.479Z,2.416666667
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:56:43.480Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:56:43.480Z,2.4
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:57:43.480Z,0.016666667,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:57:43.480Z,3.1
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:58:43.480Z,0.033333333,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:58:43.480Z,1.8
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:59:43.481Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:59:43.481Z,2.383333333
swat3-35,total_read_ios_rate_across_disks,2015-06-04T14:00:43.481Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T14:00:43.481Z,2.433333333
swat3-35,total_read_ios_rate_across_disks,2015-06-04T14:01:43.482Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T14:01:43.482Z,2.8
swat3-35,total_read_ios_rate_across_disks,2015-06-04T14:02:43.481Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T14:02:43.481Z,2.566666667
swat3-35,total_read_ios_rate_across_disks,2015-06-04T14:03:43.481Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T14:03:43.481Z,2.6
swat3-35,total_read_ios_rate_across_disks,2015-06-04T14:04:43.481Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T14:04:43.481Z,2.65
swat3-35,total_read_ios_rate_across_disks,2015-06-04T14:05:43.481Z,0.016666667,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T14:05:43.481Z,2.483333333
swat3-35,total_read_ios_rate_across_disks,2015-06-04T14:06:43.481Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T14:06:43.481Z,2.5
swat3-35,total_read_ios_rate_across_disks,2015-06-04T14:07:43.481Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T14:07:43.481Z,2.383333333
swat3-35,total_read_ios_rate_across_disks,2015-06-04T14:08:43.481Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T14:08:43.481Z,2.866666667
swat3-35,total_read_ios_rate_across_disks,2015-06-04T14:09:43.481Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T14:09:43.481Z,2.216666667
swat3-35,total_read_ios_rate_across_disks,2015-06-04T14:10:43.481Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T14:10:43.481Z,2.266666667
swat3-35,total_read_ios_rate_across_disks,2015-06-04T14:11:43.481Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T14:11:43.481Z,2.05
swat3-35,total_read_ios_rate_across_disks,2015-06-04T14:12:43.481Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T14:12:43.481Z,2.366666667
swat3-35,total_read_ios_rate_across_disks,2015-06-04T14:13:43.482Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T14:13:43.482Z,2.65
swat3-35,total_read_ios_rate_across_disks,2015-06-04T14:14:43.482Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T14:14:43.482Z,2.733333333
