entityName,metricName,timestamp,value,,entityName,metricName,timestamp,value
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:19:01.902Z,2.133333333,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:19:01.902Z,3.45
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:20:01.902Z,3.266666667,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:20:01.902Z,2.3
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:21:01.902Z,2.166666667,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:21:01.902Z,2.033333333
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:22:01.902Z,2.483333333,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:22:01.902Z,92.31666667
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:23:01.902Z,10.9,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:23:01.902Z,20.51666667
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:24:01.902Z,14.23333333,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:24:01.902Z,78.78333333
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:25:01.902Z,7.55,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:25:01.902Z,21.91666667
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:26:01.902Z,2.233333333,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:26:01.902Z,94.93333333
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:27:01.902Z,2.15,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:27:01.902Z,2.433333333
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:28:01.902Z,2.8,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:28:01.902Z,127.1
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:29:01.902Z,12.25,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:29:01.902Z,50.46666667
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:30:01.902Z,5.8,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:30:01.902Z,142.7833333
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:31:01.902Z,5,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:31:01.902Z,120.4166667
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:32:01.903Z,2.133333333,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:32:01.903Z,100.1166667
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:33:01.902Z,9.983333333,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:33:01.902Z,88.48333333
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:34:01.902Z,2.616666667,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:34:01.902Z,98.06666667
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:35:01.903Z,2.15,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:35:01.903Z,2.05
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:36:01.903Z,2.1,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:36:01.903Z,2.116666667
