entityName,metricName,timestamp,value,,entityName,metricName,timestamp,value
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T18:53:33.927Z,1.02E+08,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T18:53:33.927Z,1.39E+08
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T18:54:33.927Z,9.90E+07,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T18:54:33.927Z,1.96E+08
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T18:55:33.927Z,2.01E+08,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T18:55:33.927Z,4632250.4
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T18:56:33.927Z,2019719.983,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T18:56:33.927Z,2.01E+08
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T18:57:33.927Z,1.99E+08,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T18:57:33.927Z,9.75E+07
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T18:58:33.927Z,1.41E+08,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T18:58:33.927Z,1.03E+08
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T18:59:33.927Z,6.20E+07,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T18:59:33.927Z,0.933333333
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:00:33.927Z,1,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:00:33.927Z,0.933333333
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:01:33.928Z,1,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:01:33.928Z,0.933333333
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:02:33.927Z,1,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:02:33.927Z,0.933333333
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:03:33.927Z,1,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:03:33.927Z,0.933333333
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:04:33.927Z,3.27E+07,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:04:33.927Z,2.01E+08
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:05:33.927Z,2.44E+07,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:05:33.927Z,1.21E+08
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:06:33.927Z,2.05E+08,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:06:33.927Z,7.98E+07
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:07:33.927Z,1,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:07:33.927Z,0.933333333
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:08:33.927Z,1,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:08:33.927Z,0.933333333
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:09:33.927Z,1,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:09:33.927Z,0.933333333
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:10:33.927Z,1,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:10:33.927Z,0.933333333
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:11:33.927Z,3.35E+07,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:11:33.927Z,1.99E+08
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:12:33.927Z,2.38E+07,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:12:33.927Z,1.71E+08
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:13:33.927Z,2.03E+08,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:13:33.927Z,3.09E+07
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:14:33.927Z,1,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:14:33.927Z,0.933333333
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:15:33.927Z,1,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:15:33.927Z,0.933333333
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:16:33.927Z,1980677.067,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:16:33.927Z,2.01E+08
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:17:33.927Z,5.54E+07,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:17:33.927Z,5.35E+07
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:18:33.927Z,3.66E+07,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:18:33.927Z,1.46E+08
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:19:33.927Z,6.83E+07,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:19:33.927Z,1051345.131
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:20:33.927Z,2.05E+07,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:20:33.927Z,1608550.967
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:21:33.927Z,4.67E+07,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:21:33.927Z,2.11E+07
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:22:33.928Z,5.00E+07,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:22:33.928Z,1.81E+08
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:23:33.928Z,1.54E+08,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:23:33.928Z,0
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:24:33.928Z,1,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:24:33.928Z,0.933333333
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:25:33.928Z,1961550.622,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:25:33.928Z,3.04E+08
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:26:33.929Z,3.11E+08,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:26:33.929Z,9.54E+07
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:27:33.929Z,1.02E+08,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:27:33.929Z,1.06E+08
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:28:33.929Z,9.89E+07,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:28:33.929Z,1.99E+08
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:29:33.929Z,2.01E+08,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:29:33.929Z,1373818.1
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:30:33.929Z,1998809.626,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:30:33.929Z,1.99E+08
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:31:33.929Z,1.99E+08,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:31:33.929Z,1.09E+08
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:32:33.929Z,2.00E+08,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:32:33.929Z,9.21E+07
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:33:33.930Z,4344181.817,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:33:33.930Z,2.01E+08
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:34:33.930Z,1.99E+08,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:34:33.930Z,2.77E+07
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:35:33.931Z,2023490.867,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:35:33.931Z,1.73E+08
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:36:33.931Z,2.03E+08,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:36:33.931Z,0.949152542
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:37:33.931Z,1,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:37:33.931Z,0.933333333
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:38:33.931Z,3.40E+07,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:38:33.931Z,1.99E+08
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:39:33.931Z,2.31E+07,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:39:33.931Z,1.68E+08
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:40:33.931Z,2.05E+08,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:40:33.931Z,3.27E+07
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:41:33.931Z,1,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:41:33.931Z,0.933333333
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:42:33.931Z,11120.95,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:42:33.931Z,2.00E+08
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:43:33.931Z,5.69E+07,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:43:33.931Z,157053.9022
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:44:33.931Z,2027210.383,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:44:33.931Z,2.01E+08
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:45:33.931Z,8.10E+07,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:45:33.931Z,1064198.527
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:46:33.931Z,3.25E+07,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:46:33.931Z,1472765.517
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:47:33.931Z,5.74E+07,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:47:33.931Z,177509.2333
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:48:33.931Z,1073100.117,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:48:33.931Z,2.01E+08
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:49:33.932Z,2.00E+08,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:49:33.932Z,0.933333333
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:50:33.932Z,1.016949153,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:50:33.932Z,0.949152542
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:51:33.932Z,22263.81667,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:51:33.932Z,3.07E+08
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:52:33.932Z,3.07E+08,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:52:33.932Z,124724.9667
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:53:33.932Z,2042679.7,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:53:33.932Z,2.01E+08
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:54:33.932Z,1.99E+08,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:54:33.932Z,9.92E+07
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:55:33.932Z,2.03E+08,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:55:33.932Z,1.02E+08
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:56:33.932Z,1039569.317,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:56:33.932Z,2.01E+08
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:57:33.932Z,2.00E+08,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:57:33.932Z,5.29E+07
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:58:33.932Z,1.02E+08,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:58:33.932Z,1.48E+08
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T19:59:33.932Z,9.90E+07,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T19:59:33.932Z,1.96E+08
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T20:00:33.932Z,2.01E+08,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T20:00:33.932Z,4737718.567
